DES_ID_x,Euclid_ID_x,IDSURVEY,zHD,zHDERR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,logmass,logmass_err,MATCH,disk_sersic_sersic_index,disk_sersic_sersic_index_err,phz_pp_median_sfhage,phz_pp_mode_sfhage,phz_pp_68_sfhage,phz_pp_median_sfhtimescale,phz_pp_mode_sfhtimescale,phz_pp_68_sfhtimescale,phz_pp_median_sfr,phz_pp_mode_sfr,phz_pp_68_sfr,phz_pp_median_stellarmass,phz_pp_mode_stellarmass,phz_pp_68_stellarmass,phz_pp_median_stellarmetallicity,phz_pp_mode_stellarmetallicity,phz_pp_68_stellarmetallicity,galaxyclass,sfhtype,imf
1307830,-5.32949E+17,10,0.35948,0.00169,10.394,0.061,-0.972,9.028,-11.371,9.02805,1.563,-999,10.394,0.061,TRUE,,,10.64173222,10.64173222,"[10.641732215881348,10.641732215881348]",0.07320746,0.07320746,"[0.07320746034383774,0.07320746034383774]",-57.71840286,-57.71840286,"[-57.71840286254883,-57.71840286254883]",10.44161701,10.44161701,"[10.441617012023926,10.441617012023926]",0.868688107,0.868688107,"[0.8686881065368652,0.8686881065368652]",-99,-99,-99
1307830,-5.32949E+17,10,0.35948,0.00169,10.394,0.061,-0.972,9.028,-11.371,9.02805,1.563,-999,10.394,0.061,TRUE,,,10.64173222,10.64173222,"[10.641732215881348,10.641732215881348]",0.07320746,0.07320746,"[0.07320746034383774,0.07320746034383774]",-57.71840286,-57.71840286,"[-57.71840286254883,-57.71840286254883]",10.44161701,10.44161701,"[10.441617012023926,10.441617012023926]",0.868688107,0.868688107,"[0.8686881065368652,0.8686881065368652]",-99,-99,-99
1307830,-5.32949E+17,10,0.35948,0.00169,10.394,0.061,-0.972,9.028,-11.371,9.02805,1.563,-999,10.394,0.061,TRUE,,,10.64173222,10.64173222,"[10.641732215881348,10.641732215881348]",0.07320746,0.07320746,"[0.07320746034383774,0.07320746034383774]",-57.71840286,-57.71840286,"[-57.71840286254883,-57.71840286254883]",10.44161701,10.44161701,"[10.441617012023926,10.441617012023926]",0.868688107,0.868688107,"[0.8686881065368652,0.8686881065368652]",-99,-99,-99
1307830,-5.32949E+17,10,0.35948,0.00169,10.394,0.061,-0.972,9.028,-11.371,9.02805,1.563,-999,10.394,0.061,TRUE,,,10.64173222,10.64173222,"[10.641732215881348,10.641732215881348]",0.07320746,0.07320746,"[0.07320746034383774,0.07320746034383774]",-57.71840286,-57.71840286,"[-57.71840286254883,-57.71840286254883]",10.44161701,10.44161701,"[10.441617012023926,10.441617012023926]",0.868688107,0.868688107,"[0.8686881065368652,0.8686881065368652]",-99,-99,-99
1315950,-5.32949E+17,10,0.35948,0.00169,10.692,0.05,-10,0,-20.563,0.185,1.562,-999,10.692,0.05,TRUE,,,10.64173222,10.64173222,"[10.641732215881348,10.641732215881348]",0.07320746,0.07320746,"[0.07320746034383774,0.07320746034383774]",-57.71840286,-57.71840286,"[-57.71840286254883,-57.71840286254883]",10.44161701,10.44161701,"[10.441617012023926,10.441617012023926]",0.868688107,0.868688107,"[0.8686881065368652,0.8686881065368652]",-99,-99,-99
1315950,-5.32949E+17,10,0.35948,0.00169,10.692,0.05,-10,0,-20.563,0.185,1.562,-999,10.692,0.05,TRUE,,,10.64173222,10.64173222,"[10.641732215881348,10.641732215881348]",0.07320746,0.07320746,"[0.07320746034383774,0.07320746034383774]",-57.71840286,-57.71840286,"[-57.71840286254883,-57.71840286254883]",10.44161701,10.44161701,"[10.441617012023926,10.441617012023926]",0.868688107,0.868688107,"[0.8686881065368652,0.8686881065368652]",-99,-99,-99
1315950,-5.32949E+17,10,0.35948,0.00169,10.692,0.05,-10,0,-20.563,0.185,1.562,-999,10.692,0.05,TRUE,,,10.64173222,10.64173222,"[10.641732215881348,10.641732215881348]",0.07320746,0.07320746,"[0.07320746034383774,0.07320746034383774]",-57.71840286,-57.71840286,"[-57.71840286254883,-57.71840286254883]",10.44161701,10.44161701,"[10.441617012023926,10.441617012023926]",0.868688107,0.868688107,"[0.8686881065368652,0.8686881065368652]",-99,-99,-99
1315950,-5.32949E+17,10,0.35948,0.00169,10.692,0.05,-10,0,-20.563,0.185,1.562,-999,10.692,0.05,TRUE,,,10.64173222,10.64173222,"[10.641732215881348,10.641732215881348]",0.07320746,0.07320746,"[0.07320746034383774,0.07320746034383774]",-57.71840286,-57.71840286,"[-57.71840286254883,-57.71840286254883]",10.44161701,10.44161701,"[10.441617012023926,10.441617012023926]",0.868688107,0.868688107,"[0.8686881065368652,0.8686881065368652]",-99,-99,-99
1346627,-5.33004E+17,10,0.68193,0.00196,10.553,0.024,-3.219,6.781,-13.76,6.78107,1.492,-999,10.553,0.024,FALSE,,,,,,,,,,,,,,,,,,,,
1309492,-5.33009E+17,10,0.33352,0.00167,9.329,0.015,-0.302,0.211,-9.624,0.25888,0.599,-999,9.329,0.015,FALSE,,,2.524272442,1.3971591,"[1.1859248876571655,5.692335605621338]",2.371529102,1.017557621,"[0.8186617493629456,10.342719078063965]",0.250693619,0.551263332,"[-0.11202870309352875,0.6891783475875854]",9.467502594,9.423225403,"[9.326815605163574,9.590085983276367]",0.503473401,0.77470392,"[0.26683366298675537,0.7747039198875427]",-99,-99,-99
1315570,-5.33043E+17,10,0.61273,0.0019,10.802,0.018,0.735,0.427,-10.079,0.43833,1.114,-999,10.802,0.018,FALSE,,,4.530453682,4.530453682,"[0.4532802999019623,4.530453681945801]",1.214036345,1.214036345,"[0.10239808261394501,1.2480096817016602]",0.945394099,0.945394099,"[0.9453940987586975,1.7407666444778442]",10.74554443,10.74554443,"[10.656481742858887,10.802834510803223]",1.894989848,1.894989848,"[1.2640843391418457,1.960857629776001]",-99,-99,-99
1301922,-5.33079E+17,10,0.52616,0.00183,10.337,0.014,0.555,0.017,-9.785,0.0594811,0.618,-999,10.337,0.014,FALSE,,,1.3460145,0.685473204,"[0.6854732036590576,1.6547633409500122]",3.180084467,3.180084467,"[1.3275436162948608,15.76409912109375]",1.385314941,1.59596169,"[1.3648957014083862,1.5959616899490356]",10.14319515,10.03311729,"[10.033117294311523,10.16699504852295]",0.566065133,0.316261083,"[0.31626108288764954,0.6909836530685425]",-99,-99,-99
1324582,-5.33089E+17,10,0.38185,0.00171,11.064,0.01,-10,0,-21.067,0.32,1.684,-999,11.064,0.01,TRUE,,,2.717817068,2.717817068,"[2.7178170680999756,2.7178170680999756]",0.110778354,0.110778354,"[0.11077835410833359,0.11077835410833359]",-6.076010227,-6.076010227,"[-6.076010227203369,-6.076010227203369]",10.75886726,10.75886726,"[10.758867263793945,10.758867263793945]",1.736094952,1.736094952,"[1.7360949516296387,1.7360949516296387]",-99,-99,-99
1261191,-5.33179E+17,10,0.66147,0.00194,9.036,0.073,-0.151,0.071,-9.235,0.25508,0.215,-999,9.036,0.073,FALSE,,,0.047910895,0.042656139,"[0.022410519421100616,0.11776125431060791]",0.370421827,4.784948826,"[0.034128155559301376,4.784948825836182]",1.077135801,1.27468884,"[0.761987566947937,1.2746888399124146]",9.016248703,9.216617584,"[8.770635604858398,9.216617584228516]",1.0350281,0.600967348,"[0.7948722839355469,1.4267282485961914]",-99,-99,-99
1897267,-5.33184E+17,10,0.3192,0.00166,9.553,0.002,1.298,0.133,-8.253,0.13656,0.167,-999,9.553,0.002,FALSE,,,0.410679847,0.410679847,"[0.4106798470020294,1.4944688081741333]",0.833013237,0.833013237,"[0.8330132365226746,4.0843095779418945]",1.630777478,1.630777478,"[1.2646386623382568,1.6307774782180786]",9.909449577,9.909449577,"[9.909449577331543,10.03787612915039]",1.292999625,1.292999625,"[1.2929996252059937,1.6578748226165771]",-99,-99,-99
1260556,-5.33192E+17,10,0.27437,0.00162,10.382,0.007,1.194,0.466,-9.196,0.4669,0.771,-999,10.382,0.007,TRUE,,,0.076721609,0.076721609,"[0.07672160863876343,0.07672160863876343]",7.09176302,7.09176302,"[7.091763019561768,7.091763019561768]",1.722726822,1.722726822,"[1.722726821899414,1.722726821899414]",9.647314072,9.647314072,"[9.647314071655273,9.647314071655273]",0.23056829,0.23056829,"[0.2305682897567749,0.2305682897567749]",-99,-99,-99
1721068,-5.33213E+17,10,0.29376,0.00164,10.528,0.008,1.145,0.127,-9.38,0.1305,0.957,-999,10.528,0.008,TRUE,,,0.066841185,0.066841185,"[0.06684118509292603,2.8028719425201416]",12.79812717,12.79812717,"[0.46836724877357483,12.798127174377441]",3.532174349,3.532174349,"[-0.047913163900375366,3.5321743488311768]",11.45372963,11.45372963,"[10.142026901245117,11.453729629516602]",1.717931032,1.717931032,"[1.7031309604644775,1.7179310321807861]",-99,-99,-99
1324062,-5.33223E+17,10,0.70325,0.00198,11.111,0.006,1.328,0.149,-9.785,0.15594,1.147,-999,11.111,0.006,TRUE,,,1.163014293,1.163014293,"[1.16301429271698,6.991729259490967]",0.283375055,0.283375055,"[0.2833750545978546,4.86718225479126]",1.638575315,1.638575315,"[0.814632773399353,1.6385753154754639]",10.96207905,10.96207905,"[10.954099655151367,11.092386245727539]",0.840610623,0.840610623,"[0.15044023096561432,1.0829812288284302]",-99,-99,-99
1339609,-5.33237E+17,10,1.12132,0.00235,10.902,0.012,1.397,0.319,-9.502,0.32032,0.764,-999,10.902,0.012,FALSE,,,,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",,,"[NaN,NaN]",-1,-1,-1
1508029,-5.33257E+17,10,0.85279,0.00211,10.829,0.014,1.03,0.164,-9.785,0.16488,0.844,-999,10.829,0.014,FALSE,,,3.656746387,5.690139771,"[1.3393992185592651,5.6901397705078125]",2.051896095,1.841854095,"[0.6904287338256836,15.003578186035156]",1.482566595,1.086062312,"[0.7503752708435059,1.7613434791564941]",10.70097828,10.83317184,"[10.556756973266602,10.833171844482422]",0.829199672,0.751727104,"[0.42111900448799133,1.749513030052185]",-99,-99,-99
1319614,-5.33304E+17,10,0.3392,0.00167,10.09,0.017,0.146,0.158,-9.936,0.17322,1.351,-999,10.09,0.017,FALSE,,,0.052112076,0.038912021,"[0.011341939680278301,4.119545936584473]",1.537399769,6.766299248,"[0.12737442553043365,6.766299247741699]",2.883173943,2.883173943,"[0.6304407119750977,2.9981284141540527]",10.82574463,10.82574463,"[10.37234878540039,10.922457695007324]",1.246021986,1.00184989,"[1.001849889755249,1.6896024942398071]",-99,-99,-99
1262231,-5.33306E+17,10,0.88314,0.00213,11.182,0.011,0.982,0.065,-10.195,0.0707743,1.512,-999,11.182,0.011,FALSE,,,1.29094708,1.247836709,"[1.247836709022522,1.5696195363998413]",0.045992788,0.045992788,"[0.026691393926739693,0.06622111052274704]",-6.388811588,-6.384091377,"[-14.632341384887695,-5.704478740692139]",10.86534119,10.86534119,"[10.860620498657227,10.899371147155762]",1.79543829,1.851196408,"[1.1475478410720825,1.8511964082717896]",-99,-99,-99
1335387,-5.33422E+17,10,0.60582,0.00189,9.51,0.048,0.125,0.374,-9.38,0.40041,0.533,-999,9.51,0.048,FALSE,,,0.150312603,0.057404105,"[0.05740410462021828,0.8931705951690674]",1.999907494,0.236647397,"[0.23664739727973938,5.5273308753967285]",0.527820468,0.527820468,"[0.039186835289001465,0.6905958652496338]",8.619115829,8.459134102,"[8.458334922790527,8.736382484436035]",0.767662287,0.475919664,"[0.2830318510532379,1.29814875125885]",-99,-99,-99
1340460,-5.33466E+17,10,0.63779,0.00192,10.746,0.038,0.742,6.787,-10.035,6.78879,1.439,-999,10.746,0.038,FALSE,,,0.020090273,0.015500518,"[0.01550051849335432,0.025867383927106857]",0.853329659,0.853329659,"[0.05388312786817551,7.76234245300293]",3.178378344,2.994270086,"[2.994270086288452,3.43491792678833]",11.13740349,10.96318913,"[10.963189125061035,11.383173942565918]",1.463720441,1.468574524,"[1.253524661064148,1.4685745239257812]",-99,-99,-99
1261193,-5.33483E+17,10,0.19246,0.00156,9.993,0.012,0.605,0.515,-9.38,0.51561,0.959,-999,9.993,0.012,TRUE,,,0.232237369,0.018667296,"[0.018667295575141907,0.3600965738296509]",0.821505487,2.178857565,"[0.0920393243432045,10.775691032409668]",2.381745577,3.163836002,"[1.8073973655700684,3.0784220695495605]",10.51493549,11.13323593,"[9.806375503540039,11.056050300598145]",0.895263612,0.126359001,"[0.15284456312656403,1.552917718887329]",-99,-99,-99
1260605,-5.33494E+17,10,0.55534,0.00185,10.338,0.017,0.4,0.034,-9.935,0.0760263,0.732,-999,10.338,0.017,FALSE,,,5.159239292,5.159239292,"[0.3005165755748749,5.159239292144775]",1.330862641,1.330862641,"[0.22884097695350647,1.3308626413345337]",0.659837544,0.659837544,"[0.659837543964386,1.765871286392212]",10.54932117,10.54932117,"[10.440460205078125,10.549321174621582]",1.131651878,1.131651878,"[1.0647642612457275,1.5704631805419922]",-99,-99,-99
1319821,-5.33573E+17,10,0.3088,0.00165,10.254,0.015,1.328,0.025,-8.925,0.0471699,0.561,-999,10.254,0.015,TRUE,,,2.992576122,2.992576122,"[2.9925761222839355,2.9925761222839355]",0.742131352,0.742131352,"[0.7421313524246216,0.7421313524246216]",0.673914075,0.673914075,"[0.6739140748977661,0.6739140748977661]",10.38103199,10.38103199,"[10.38103199005127,10.38103199005127]",1.430929542,1.430929542,"[1.4309295415878296,1.4309295415878296]",-99,-99,-99
1281119,-5.33647E+17,10,0.19902,0.00156,10.992,0.032,1.058,0.763,-9.983,0.77919,1.207,-999,10.992,0.032,FALSE,,,0.108131856,0.022749396,"[0.011670401319861412,5.633102893829346]",0.571674705,0.014056418,"[0.03109832853078842,7.561424732208252]",4.009662628,4.401935101,"[1.9024714231491089,4.612992286682129]",12.00153637,12.35140896,"[11.387317657470703,12.539491653442383]",1.065181851,0.931372464,"[0.6633973121643066,1.3680378198623657]",-99,-99,-99
1319926,-5.3366E+17,10,0.56341,0.00186,9.757,0.012,1.507,0.257,-8.252,0.25886,0.169,-999,9.757,0.012,FALSE,,,0.549149573,0.317117304,"[0.317117303609848,1.1275043487548828]",0.134432346,0.086367011,"[0.08636701107025146,0.733857274055481]",1.007365227,1.082980633,"[0.8126993179321289,1.0829806327819824]",9.656190872,9.656190872,"[9.656190872192383,9.769052505493164]",1.248327136,1.248327136,"[0.8699570298194885,1.7410367727279663]",-99,-99,-99
1263785,-5.33677E+17,10,1.0642,0.00229,11.277,0.087,0.66,0.516,-10.656,0.69864,1.309,-999,11.277,0.087,FALSE,,,2.540728569,2.126159191,"[1.9405395984649658,3.88130784034729]",0.935875714,0.679487944,"[0.448678582906723,9.146944046020508]",1.799118996,1.799118996,"[0.7141498327255249,2.1808838844299316]",11.15081406,11.16333961,"[11.110125541687012,11.170171737670898]",0.654937446,1.575100541,"[0.4264371991157532,1.5751005411148071]",-99,-99,-99
1259246,-5.33734E+17,10,0.22284,0.00158,10.973,0.029,1.023,0.679,-9.96,0.68987,1.289,-999,10.973,0.029,FALSE,,,2.275449514,2.405038118,"[0.9035580158233643,4.4842071533203125]",2.187984943,1.074468017,"[0.7091327905654907,9.83877182006836]",2.584506512,2.383654118,"[2.347719669342041,2.849233388900757]",11.61331367,11.62098408,"[11.478296279907227,11.668581008911133]",1.36369133,1.464594841,"[0.8419902920722961,1.6273128986358643]",-99,-99,-99
1411114,-5.33743E+17,10,0.83706,0.00209,10.066,0.04,1.154,0.141,-8.894,0.14437,0.353,-999,10.066,0.04,FALSE,,,2.094559908,2.094559908,"[1.118381381034851,3.88995623588562]",1.735240102,2.576844931,"[0.464787095785141,5.218928813934326]",1.146778941,1.194350243,"[0.8148409128189087,1.3077597618103027]",10.1875248,10.13361645,"[10.102259635925293,10.258650779724121]",0.68056941,0.221091032,"[0.22109103202819824,1.5806725025177002]",-99,-99,-99
1370441,-5.33894E+17,10,0.93733,0.00218,10.644,0.077,0.72,0.381,-9.983,0.53529,0.933,-999,10.644,0.077,FALSE,,,3.467612982,3.70741415,"[2.1201024055480957,4.909313678741455]",1.946380615,5.165597439,"[0.5248847603797913,8.040254592895508]",1.206366897,1.442231655,"[0.8461904525756836,1.4711523056030273]",10.58534241,10.58534241,"[10.54733657836914,10.657488822937012]",0.321276724,0.180091143,"[0.18009114265441895,0.954618513584137]",-99,-99,-99
1901899,-5.33976E+17,10,0.98846,0.00223,11.204,0.109,0.808,0.467,-10.411,0.55291,1.365,-999,11.204,0.109,FALSE,,,1.587337852,1.035514593,"[1.0355145931243896,3.039167881011963]",0.18050313,0.384927154,"[0.04235218092799187,0.7781901955604553]",-2.126412392,1.957522869,"[-24.09455108642578,2.0184624195098877]",10.93222904,10.93222904,"[10.852583885192871,10.996207237243652]",0.71436584,0.71436584,"[0.18070483207702637,1.2521981000900269]",-99,-99,-99
1588019,-5.34061E+17,10,0.68766,0.00196,10.849,0.018,0.361,0,-10.477,0.026,1.061,-999,10.849,0.018,FALSE,,,1.493892193,1.493892193,"[1.3632457256317139,1.9483778476715088]",0.103453189,0.103453189,"[0.04774383828043938,0.14772970974445343]",-2.0699687,-2.0699687,"[-9.13755989074707,-1.573298692703247]",10.61137676,10.61137676,"[10.549399375915527,10.625980377197266]",1.530988693,1.530988693,"[1.2622201442718506,1.797579288482666]",-99,-99,-99
1673068,-5.34318E+17,10,0.52779,0.00183,10.788,0.04,-0.207,5.41,-10.983,5.41045,1.175,-999,10.788,0.04,TRUE,,,1.42464292,1.42464292,"[1.4246429204940796,1.4246429204940796]",0.015380816,0.015380816,"[0.015380815602838993,0.015380815602838993]",-32.55835342,-32.55835342,"[-32.558353424072266,-32.558353424072266]",10.67593861,10.67593861,"[10.675938606262207,10.675938606262207]",1.926832438,1.926832438,"[1.9268324375152588,1.9268324375152588]",-99,-99,-99
1254108,-5.34347E+17,10,0.96689,0.00221,10.901,0.053,1.302,0.456,-9.631,0.46932,0.898,-999,10.901,0.053,FALSE,,,1.306626678,1.306626678,"[1.3066266775131226,1.3066266775131226]",0.13555415,0.13555415,"[0.13555414974689484,0.13555414974689484]",-0.128020406,-0.128020406,"[-0.12802040576934814,0.6991093754768372]",10.83234119,10.83234119,"[10.832341194152832,10.837672233581543]",0.943784356,0.943784356,"[0.9437843561172485,0.9437843561172485]",-99,-99,-99
1880686,-5.34385E+17,10,0.31406,0.00165,10.565,0.061,0.61,0.949,-9.945,0.95384,1.381,-999,10.565,0.061,TRUE,,,0.950309515,0.950309515,"[0.9503095149993896,0.9503095149993896]",0.1237249,0.1237249,"[0.12372490018606186,0.12372490018606186]",0.30807358,0.30807358,"[0.30807358026504517,0.30807358026504517]",10.48230171,10.48230171,"[10.482301712036133,10.482301712036133]",1.34267354,1.34267354,"[1.3426735401153564,1.3426735401153564]",-99,-99,-99
1299775,-5.3439E+17,10,0.16008,0.00153,10.697,0.012,0.446,0.201,-10.252,0.22023,1.553,-999,10.697,0.012,FALSE,,,0.224867448,0.224867448,"[0.22486744821071625,0.22486744821071625]",0.031708181,0.031708181,"[0.03170818090438843,0.03170818090438843]",1.96405375,1.96405375,"[1.964053750038147,1.964053750038147]",10.85476685,10.85476685,"[10.854766845703125,10.854766845703125]",0.199902251,0.199902251,"[0.1999022513628006,0.1999022513628006]",-99,-99,-99
1263930,-5.34479E+17,10,0.43578,0.00175,10.102,0.015,2.008,0.026,-8.079,0.0468722,0.169,-999,10.102,0.015,TRUE,,,4.100711823,4.100711823,"[0.3433215022087097,6.354214191436768]",1.10152483,1.10152483,"[0.15136483311653137,4.337706089019775]",0.481368721,0.481368721,"[0.4813687205314636,1.5755398273468018]",10.24062157,10.24062157,"[9.982778549194336,10.26597785949707]",0.746654093,0.751920879,"[0.1643359214067459,0.7519208788871765]",-99,-99,-99
1323777,-5.34547E+17,10,0.5329,0.00183,10.853,0.02,0.667,0.198,-10.195,0.21667,0.994,-999,10.853,0.02,TRUE,,,0.056438841,0.056438841,"[0.034061454236507416,0.07829876989126205]",2.960704565,2.960704565,"[0.12717369198799133,2.9607045650482178]",3.625108719,3.625108719,"[3.525545120239258,3.7164738178253174]",11.55372238,11.55372238,"[11.472196578979492,11.632160186767578]",1.375490189,1.375490189,"[1.0325502157211304,1.6510065793991089]",-99,-99,-99
1702096,-5.34583E+17,10,0.38809,0.00171,10.235,0.011,0.607,0.243,-9.624,0.24537,1.132,-999,10.235,0.011,FALSE,,,0.076901041,0.076901041,"[0.03741972893476486,0.14685720205307007]",3.398428679,3.398428679,"[0.22694715857505798,24.973913192749023]",3.314875126,3.314875126,"[3.115683078765869,3.467172145843506]",11.23709583,11.23709583,"[11.057855606079102,11.412494659423828]",0.705315113,0.705315113,"[0.705315113067627,1.38986074924469]",-99,-99,-99
1319653,-5.34688E+17,10,0.59552,0.00188,10.596,0.035,-0.588,8.154,-11.157,8.15408,1.435,-999,10.596,0.035,FALSE,,,3.237896204,3.237896204,"[2.9266247749328613,3.8365025520324707]",0.057420548,0.093146227,"[0.015804996713995934,0.09314622730016708]",-21.99479675,-10.4088335,"[-85.20137023925781,-10.408833503723145]",10.58646393,10.58646393,"[10.57946491241455,10.666427612304688]",1.219582915,1.219582915,"[0.9869871735572815,1.523050308227539]",-99,-99,-99
1297070,-5.34702E+17,10,0.73069,0.002,11.113,0.058,1.07,0.699,-10.022,0.72678,1.326,-999,11.113,0.058,FALSE,,,2.529095173,2.529095173,"[1.1127389669418335,2.52909517288208]",0.283337802,0.283337802,"[0.14513613283634186,0.28333780169487]",-0.090123415,-0.090123415,"[-0.0934830904006958,0.6946268081665039]",10.95893574,10.95893574,"[10.94015121459961,10.958935737609863]",1.383864641,1.383864641,"[0.21643726527690887,1.3838646411895752]",-99,-99,-99
1291842,-5.34716E+17,10,0.55763,0.00185,9.807,0.025,0.298,0.019,-9.507,0.12446,0.398,-999,9.807,0.025,FALSE,,,3.743765831,0.018371874,"[0.40159595012664795,7.241858005523682]",1.238764286,1.238764286,"[0.11892358958721161,7.55065393447876]",0.544713438,1.924978256,"[-18.601268768310547,0.9584205746650696]",9.602060318,9.88684845,"[8.596765518188477,9.828437805175781]",0.379849494,1.929201841,"[0.27184930443763733,0.89315265417099]",-99,-99,-99
1289470,-5.34739E+17,10,0.61207,0.0019,10.763,0.013,0.985,0.015,-9.785,0.0522015,0.62,-999,10.763,0.013,TRUE,,,3.758758307,3.758758307,"[3.758758306503296,3.758758306503296]",0.901916325,0.901916325,"[0.9019163250923157,0.9019163250923157]",1.100803256,1.100803256,"[1.100803256034851,1.100803256034851]",10.9298315,10.9298315,"[10.929831504821777,10.929831504821777]",1.976495266,1.976495266,"[1.9764952659606934,1.9764952659606934]",-99,-99,-99
1367408,-5.34855E+17,10,0.54306,0.00184,10.798,0.012,0.544,0.336,-10.253,0.3461,1.132,-999,10.798,0.012,FALSE,,,6.68405056,6.68405056,"[3.6756176948547363,6.684050559997559]",16.35716248,16.35716248,"[0.755607008934021,16.357162475585938]",1.372697115,1.372697115,"[0.3086414635181427,1.372697114944458]",10.69969273,10.69969273,"[10.303672790527344,10.699692726135254]",0.2923944,0.2923944,"[0.29239439964294434,0.6366394758224487]",-99,-99,-99
1562077,-5.34861E+17,10,0.47842,0.00179,9.04,0.018,0.857,0.053,-8.139,0.0735527,0.193,-999,9.04,0.018,FALSE,,,1.242157459,0.03810931,"[0.06698458641767502,3.9470090866088867]",6.468413353,0.043987967,"[0.04398796707391739,24.959903717041016]",0.531123102,2.051980019,"[0.21369168162345886,2.0519800186157227]",9.404233932,9.987863541,"[9.152596473693848,9.987863540649414]",1.63443923,1.232410073,"[1.1154975891113281,1.8614767789840698]",-99,-99,-99
1297064,-5.34894E+17,10,0.65045,0.00193,10.805,0.044,1.09,1.068,-9.697,1.0765,1.227,-999,10.805,0.044,FALSE,,,0.014129451,0.014129451,"[0.014129450544714928,0.014129450544714928]",0.341038644,0.341038644,"[0.34103864431381226,0.34103864431381226]",2.6887393,2.6887393,"[2.68873929977417,2.68873929977417]",10.65988255,10.65988255,"[10.659882545471191,10.659882545471191]",1.533690333,1.533690333,"[1.533690333366394,1.533690333366394]",-99,-99,-99
1912020,-5.34897E+17,10,0.55436,0.00185,10.34,0.054,-0.043,4.258,-10.353,4.25844,1.227,-999,10.34,0.054,FALSE,,,0.039165154,0.039165154,"[0.020216088742017746,0.039165154099464417]",0.041308749,0.041308749,"[0.018669255077838898,2.9896998405456543]",3.054853916,3.054853916,"[2.8510797023773193,3.054853916168213]",10.98802185,10.98802185,"[10.804478645324707,10.988021850585938]",1.464910865,1.464910865,"[1.464910864830017,1.6364763975143433]",-99,-99,-99
1265644,-5.34927E+17,10,0.73469,0.002,9.951,0.03,0.484,0.166,-9.477,0.20367,0.489,-999,9.951,0.03,FALSE,,,0.037527148,0.01833027,"[0.018330270424485207,4.6091437339782715]",1.286102414,0.056759417,"[0.11134255677461624,14.838627815246582]",2.089934111,2.089934111,"[0.4584078788757324,2.3440639972686768]",10.07483768,10.05239964,"[9.996297836303711,10.28628921508789]",1.704446316,1.405913591,"[1.4059135913848877,1.9764952659606934]",-99,-99,-99
1305756,-5.34953E+17,10,0.27589,0.00162,8.895,0.025,0.621,0.177,-8.253,0.18366,0.381,-999,8.895,0.025,FALSE,,,0.867996514,4.190579414,"[0.24407535791397095,3.7334096431732178]",2.379827023,27.79673386,"[0.666951596736908,13.232366561889648]",1.679100513,1.306665897,"[1.2507884502410889,1.9023799896240234]",10.16990852,10.42859364,"[10.020516395568848,10.428593635559082]",1.226261616,1.308874488,"[0.6101124286651611,1.4687891006469727]",-99,-99,-99
1261784,-5.34956E+17,10,0.26523,0.00161,10.122,0.017,1.657,0.451,-8.46,0.4526,0.526,-999,10.122,0.017,TRUE,,,1.612829089,1.612829089,"[1.6128290891647339,5.073009967803955]",1.363452196,1.363452196,"[1.3634521961212158,7.11391544342041]",0.993569016,0.993569016,"[0.7514007091522217,0.993569016456604]",9.890526772,9.890526772,"[9.89052677154541,10.023750305175781]",1.840973854,1.840973854,"[1.7144081592559814,1.8409738540649414]",-99,-99,-99
1252142,-5.34994E+17,10,0.55288,0.00185,10.468,0.02,-2.432,0.868,-12.898,0.86897,1.511,-999,10.468,0.02,FALSE,,,0.038004939,0.038004939,"[0.012250755913555622,0.0403318777680397]",9.157353401,9.157353401,"[0.0711645856499672,9.157353401184082]",3.128797531,3.128797531,"[2.7503867149353027,3.1287975311279297]",11.07202721,11.07202721,"[10.725225448608398,11.072027206420898]",1.024512291,1.024512291,"[1.0245122909545898,1.4277849197387695]",-99,-99,-99
1929034,-5.34996E+17,10,0.60827,0.00189,10.952,0.037,0.298,8.269,-10.638,8.26931,1.511,-999,10.952,0.037,FALSE,,,2.68923974,1.087533951,"[1.087533950805664,3.66007399559021]",0.182855934,0.182855934,"[0.18285593390464783,0.1995926946401596]",-1.129438639,1.273384452,"[-1.7439677715301514,1.27338445186615]",10.98262596,11.01395893,"[10.904550552368164,11.013958930969238]",1.479489446,0.155788094,"[0.1557880938053131,1.6384423971176147]",-99,-99,-99
1653101,-5.35052E+17,10,0.33,0.00166,10.255,0.01,0.602,0.142,-9.652,0.14866,1.157,-999,10.255,0.01,TRUE,,,0.026888223,0.026888223,"[0.026888223364949226,4.339570045471191]",1.958430767,1.958430767,"[1.9584307670593262,6.560946941375732]",3.105793953,3.105793953,"[1.5075335502624512,3.1057939529418945]",11.05962467,11.05962467,"[10.712724685668945,11.059624671936035]",1.10730958,1.10730958,"[1.1073095798492432,1.6651283502578735]",-99,-99,-99
