Euclid_ID,DES_ID,DDLR,HOST_DDLR,right_ascension,declination,HOST_RA,HOST_DEC,SN_RA,SN_DEC
-535374305274498883,1810236,0.8791574478633282,0.513,53.53743051750311,-27.44988839288951,53.537464,-27.449852,53.537632,-27.44986
-529418913282918315,1295509,6.574195904497457,1.061,52.94189130922872,-28.29183155807745,52.941978,-28.291639,52.941841,-28.29143
-544018379265404423,1340539,0.931308620020161,0.222,54.40183790344506,-26.540442375426885,54.401798,-26.540417,54.401768,-26.540396
-527121222286131561,1332594,1.208167524107132,0.529,52.712122216476295,-28.61315610876228,52.712044,-28.613188,52.712025,-28.613079
-527847918287203763,1307843,0.7540562509145249,0.379,52.78479183630522,-28.72037635995732,52.784733,-28.720337,52.784645,-28.720318
-528466276285441639,1343208,0.7369919480159406,0.533,52.846627659550144,-28.544163991232903,52.846588,-28.544113,52.846481,-28.544226
-525835526284711197,1335818,1.374081002091231,1.35,52.58355260889526,-28.47111975178899,52.583519,-28.471077,52.58305,-28.470995
-524148416284403438,1700105,0.5341955973339741,0.824,52.41484161472111,-28.44034388134446,52.41481,-28.440268,52.415016,-28.440306
-524312061286353263,1864046,1.227371993820979,0.471,52.43120619251349,-28.63532635052384,52.43116,-28.635283,52.431057,-28.635309
-527459746287380033,1257256,0.4898603805840601,0.437,52.74597463471674,-28.73800333845806,52.745926,-28.737968,52.746044,-28.737824
-531670473287052131,1261236,0.2266470032162554,0.27,53.16704739664967,-28.705213167320974,53.167007,-28.705162,53.167114,-28.705193
-533894160283832742,1370441,4.268075706513269,2.165,53.389416086019935,-28.383274260189303,53.389378,-28.383228,53.389828,-28.383074
-530434509282883918,1892072,1.2328617877881922,0.947,53.04345095226991,-28.288391856405187,53.043396,-28.288321,53.043118,-28.288332
-532937246268261990,1314289,0.337380144542211,0.275,53.29372469900954,-26.826199024450364,53.293701,-26.82618,53.293774,-26.826185
-532590862268541029,1346137,0.4426971605388722,0.4,53.259086231092816,-26.85410291900124,53.259071,-26.854086,53.259174,-26.85409
-528538025271379438,1323831,0.2995329410381697,0.28,52.85380255680465,-27.137943866477745,52.853771,-27.137886,52.853745,-27.137775
-528582242271407530,1302399,3.2978105134994964,0.893,52.85822422915355,-27.140753009422266,52.85817,-27.140636,52.858009,-27.140434
-531033940270244330,1265623,3.315100129024128,2.416,53.103394072467296,-27.02443305855329,53.103416,-27.02441,53.102936,-27.024719
-548407947283971269,1900856,0.9053530668157798,0.491,54.840794716600506,-28.3971269404748,54.840744,-28.397083,54.840584,-28.397078
-539136722266656545,1889211,0.3024843204455639,0.219,53.91367224331253,-26.66565452728544,53.913631,-26.665627,53.913559,-26.665564
-537721368263526401,1262084,1.1109793646179225,1.525,53.77213689940314,-26.352640171430416,53.772099,-26.352621,53.772686,-26.35306
-540297474265938120,1290995,1.127973707279056,0.795,54.02974740036329,-26.59381208283898,54.029716,-26.59379,54.029472,-26.593786
-540042390264292113,1297157,0.7373218617191913,0.387,54.00423900527373,-26.4292113942474,54.004192,-26.429184,54.004135,-26.429258
-541405420265684432,1252521,0.182288757961459,0.481,54.14054203080269,-26.568443250301595,54.140556,-26.568298,54.140781,-26.568392
-548856958284832046,1301963,1.0060616018774566,0.796,54.88569580823228,-28.483204661376423,54.885662,-28.483166,54.885647,-28.48295
-549185108284515837,1435033,1.3936838247118857,1.569,54.9185108287528,-28.45158373508765,54.918468,-28.45154,54.91816,-28.451902
-534855214268169295,1367408,0.2079253778743695,0.2,53.48552141830231,-26.81692959863197,53.4855,-26.816904,53.485539,-26.816944
-519538277287393456,1257228,0.3821025740856951,0.259,51.95382776871913,-28.73934565955195,51.95377,-28.739288,51.953709,-28.739286
-529495150290208469,1645208,6.699291551737491,2.615,52.94951501580774,-29.020846949881392,52.949448,-29.020847,52.949165,-29.020193
-549064249278372909,1834104,1.124226172752766,1.455,54.9064249659908,-27.837290961400686,54.90638,-27.837212,54.906273,-27.837975
-534389560296767947,1299775,0.2056989873307358,0.106,53.43895600113641,-29.676794798049333,53.438869,-29.6768,53.438889,-29.676743
-544771697278086242,1546021,1.7901866521126415,0.819,54.477169759042106,-27.8086242019938,54.477123,-27.808594,54.477005,-27.808447
-545913019280464622,1933168,2.1621464054670256,2.13,54.59130191838054,-28.046462260496387,54.591236,-28.0464,54.590649,-28.045193
-546919332277873870,1645158,1.3400255594243318,0.604,54.691933241830974,-27.78738706545294,54.691879,-27.787325,54.691826,-27.787437
-533573027294712339,1319821,2.060716770795476,2.541,53.35730271060134,-29.471233983485885,53.357265,-29.471197,53.357853,-29.471891
-534893542264668444,1297064,0.5179471810399396,0.31,53.48935426610327,-26.466844425071542,53.489273,-26.466883,53.489235,-26.466818
-532688000267063783,1332689,0.7160255389680373,0.455,53.2688000862907,-26.70637839791246,53.268791,-26.706356,53.268879,-26.706299
-534384727264675078,1880686,0.6713592129295495,0.685,53.43847275629163,-26.46750787897458,53.438457,-26.467484,53.438702,-26.467533
-533483429266945713,1261193,0.4450436729778093,0.321,53.34834295638616,-26.694571338260616,53.348316,-26.694571,53.34824,-26.694504
-533079288267004132,1301922,0.8448621812753374,0.909,53.30792887127719,-26.700413278718944,53.307892,-26.70039,53.308128,-26.700489
-533179245266844963,1261191,0.4005818040726099,0.098,53.31792454929414,-26.68449631061909,53.317905,-26.684481,53.317921,-26.684483
-536767327264872760,1306360,0.8245476670931974,0.925,53.67673270413295,-26.487276070818325,53.676704,-26.487257,53.676712,-26.486982
-537652107296445571,1473025,0.4054447671116145,0.28,53.76521076434966,-29.644557174137223,53.765179,-29.64452,53.765209,-29.644449
-535429510284065004,1264038,1.5239128705844205,0.355,53.54295103846724,-28.40650042024418,53.542889,-28.406431,53.542812,-28.406399
-532204584291391407,1894320,0.5174565425082105,0.463,53.220458407320976,-29.139140798231445,53.22044,-29.139114,53.220326,-29.139048
-530720786281585968,1341743,0.3718819647651201,0.442,53.07207862840202,-28.158596809836613,53.072044,-28.158558,53.072014,-28.158413
-529664835280169102,1431108,0.3500084915939189,0.499,52.96648357168355,-28.01691022514419,52.966438,-28.016865,52.966393,-28.016733
-532153383281773477,1252225,1.2259774864241462,0.93,53.21533836760525,-28.17734771715966,53.215313,-28.177282,53.215588,-28.177155
-527974872279589082,1316465,1.3426506643984064,1.446,52.797487272348434,-27.958908291735607,52.797436,-27.958868,52.797485,-27.959307
-534158324289408551,1308314,5.890815026333808,2.198,53.41583242138451,-28.940855143893888,53.415836,-28.940893,53.415611,-28.940748
-532933024288558881,1282966,1.0783209317836566,0.877,53.293302473440015,-28.855888129542205,53.293304,-28.855852,53.293503,-28.855946
-518895918280113414,1433114,0.6689405443928939,0.265,51.88959189104304,-28.011341456596146,51.889549,-28.011276,51.889477,-28.011202
-517764654286278480,1334707,3.960913298024493,0.448,51.77646545415195,-28.62784806636227,51.776424,-28.627806,51.776356,-28.627846
-515500551281637516,1335432,0.7425330737081351,1.116,51.55005510504114,-28.163751669572875,51.550018,-28.163715,51.549858,-28.163319
-515574453282338928,1644180,1.205981257605166,1.712,51.5574453291842,-28.23389281359,51.557453,-28.233849,51.558086,-28.233629
-517997847279934922,1295527,0.8147162492069147,0.583,51.79978477453381,-27.99349221271615,51.799767,-27.99345,51.799862,-27.99334
-518389580281255538,1297501,0.9688590930491636,1.093,51.8389580941154,-28.12555384413174,51.838905,-28.125561,51.838791,-28.125025
-523288734287700719,1934253,1.8565119195997648,0.776,52.32887342950479,-28.770071911796723,52.328812,-28.770035,52.328941,-28.770075
-522309176290347326,1375087,1.983849001024661,0.215,52.23091769389259,-29.034732642438023,52.231216,-29.034784,52.23122,-29.034729
-524321822287908957,1265134,0.3375217494222656,0.398,52.432182244856726,-28.790895722852888,52.43211,-28.790852,52.432266,-28.790819
-532941223281773517,1617030,1.399381805487428,0.293,53.2941223649635,-28.177351781094007,53.294022,-28.177332,53.294018,-28.177277
-520425731287772858,1315974,1.963202503463308,2.2,52.04257310176581,-28.777285886335346,52.042503,-28.777254,52.041798,-28.777035
-520035136288444699,1295550,1.5207972007614223,0.972,52.00351367563192,-28.844469909946945,52.003433,-28.844431,52.003124,-28.844362
-548842704288281452,1904321,0.9853632251186903,0.027,54.88427045742187,-28.828145264026578,54.884159,-28.828045,54.884167,-28.828045
-520381911275328006,1300912,0.6609392780164122,0.906,52.03819110085881,-27.53280063204048,52.038166,-27.532742,52.037891,-27.532908
-548700257276440682,1304678,0.1213813776204701,0.3,54.87002576703139,-27.64406829714691,54.869934,-27.643902,54.870091,-27.643946
-523760774273276804,1904287,0.1557670005839021,0.409,52.376077455399965,-27.327680471405923,52.376041,-27.327644,52.376122,-27.3277
-547134778274310582,1260551,0.821439220916582,0.995,54.71347783286231,-27.431058269718847,54.713432,-27.431002,54.713745,-27.431032
-549488638289004736,1319066,0.7105198680601774,0.129,54.948863861612224,-28.900473646339144,54.948833,-28.900427,54.948837,-28.900408
-550591223289088480,1294806,0.879412443596992,0.313,55.0591223032502,-28.90884805706624,55.059101,-28.908808,55.059059,-28.908781
-550355346294366787,1253997,3.7100643037201606,1.021,55.035534645591326,-29.43667878039556,55.035519,-29.436644,55.035343,-29.436558
-532562045276951239,1255798,1.2999557028118618,0.496,53.256204561497285,-27.69512396924119,53.256149,-27.695072,53.256165,-27.695168
-530786371277075130,1842087,0.4755144109965113,0.189,53.07863718734538,-27.70751301250009,53.078609,-27.707457,53.078579,-27.707424
-533183516276969725,1897267,0.2893872545025303,0.438,53.31835167480556,-27.69697250426577,53.318344,-27.696924,53.318344,-27.697027
-525530000278585985,1338940,1.1129039692800091,0.394,52.55300009869928,-27.85859850979641,52.552971,-27.85854,52.552921,-27.858482
-525855435278070792,1256570,0.4535627131069104,0.135,52.585543592148085,-27.80707929580668,52.585506,-27.807026,52.585506,-27.807055
-522085054280254162,1551083,2.063124392783358,0.458,52.20850543482783,-28.025416232614667,52.208485,-28.025341,52.208458,-28.025246
-526307191281809191,1277945,0.4827743351996642,0.432,52.63071911250079,-28.1809191406164,52.630699,-28.180862,52.630508,-28.180815
-522290474280050995,1817269,1.2855381625344149,0.217,52.22904748009208,-28.005099597937505,52.229004,-28.005041,52.228951,-28.005026
-524243296280555899,1311001,1.880916077102204,1.97,52.424329614979605,-28.05558998200203,52.424263,-28.055548,52.423546,-28.055479
-541536709293848596,1310964,0.921026240365624,0.795,54.1536709970831,-29.38485963250232,54.153641,-29.384817,54.153732,-29.384672
-543246459284898967,1263197,0.9384442663433492,0.247,54.32464594904171,-28.48989670847112,54.324608,-28.489838,54.324539,-28.489845
-542904987287354626,1854103,2.013076703927933,1.518,54.29049871868646,-28.735462631102905,54.290474,-28.735392,54.290012,-28.73485
-545739325295563233,1339425,0.6971698550216517,0.195,54.57393259611873,-29.55632335639744,54.573914,-29.55628,54.573879,-29.55625
-528149053276564884,1263125,0.6439529079448576,0.91,52.81490530523288,-27.6564884695604,52.814869,-27.656443,52.814957,-27.656624
-529089410276221491,1341227,4.100935487465916,2.235,52.90894103091214,-27.622149136391347,52.908905,-27.622103,52.908604,-27.622465
-544323246266964943,1319667,0.6770866090045579,0.419,54.432324673921855,-26.69649438898401,54.432259,-26.696482,54.432255,-26.69668
-544301237266972510,1876731,0.3604475689301129,0.405,54.430123760654745,-26.697251019482536,54.429977,-26.697277,54.429909,-26.697151
-529319648287003330,1595118,3.097784182790875,2.337,52.93196481577655,-28.700333017544374,52.931915,-28.700302,52.932434,-28.699745
-537462965283793465,1927254,0.4447456748871594,0.25,53.746296521734365,-28.37934652744386,53.746262,-28.379322,53.746296,-28.37928
-533422447291251927,1335387,1.173979621536433,1.138,53.34224478340623,-29.125192753084686,53.342209,-29.125172,53.34206,-29.124971
-533647140291882373,1281119,0.3049975070385403,0.316,53.36471402173141,-29.188237346482268,53.364723,-29.188217,53.364552,-29.188067
